Sampling date(mm/dd/yyyy)	Field	Experiment number	plot number	Ntrt	NAdd(g/m2/yr)	BurnTrt	Species Name	Species Biomass (g/m2)	Maximum plant height (cm)	Median plant height (cm)	Subplot	LastYrNtrtRec
7/18/1996	A	2	3	9	0	0	Schizachyrium scoparium	88.2667	-2	-2	Whole	1996
7/18/1996	A	2	4	2	3	0	Poa pratensis	46.9667	-2	-2	Whole	1991
7/18/1996	A	2	4	2	3	0	Physalis virginiana	0.5667	-2	-2	Whole	1991
7/18/1996	A	2	4	2	3	0	Achillea millefolium(lanulosa)	0.8367	-2	-2	Whole	1991
7/18/1996	A	2	4	2	3	0	Schizachyrium scoparium	124.6333	-2	-2	Whole	1991
7/18/1996	A	2	4	2	3	0	Agropyron repens	23.4333	-2	-2	Whole	1991
7/18/1996	A	2	4	2	3	0	Miscellaneous litter	425.1333	-3	-3	Whole	1991
7/18/1996	A	2	4	2	3	0	Mosses & lichens	0.1967	-3	-3	Whole	1991
7/18/1996	A	2	4	2	3	0	Hedeoma hispida	0.02	-2	-2	Whole	1991
7/18/1996	A	2	5	8	80	0	Miscellaneous litter	598.5	-3	-3	Whole	1996
7/18/1996	A	2	5	8	80	0	Agropyron repens	156.6333	-2	-2	Whole	1996
7/18/1996	A	2	5	8	80	0	Poa pratensis	13.3667	-2	-2	Whole	1996
7/18/1996	A	2	6	9	0	0	Miscellaneous litter	448.0999	-3	-3	Whole	1991
7/18/1996	A	2	6	9	0	0	Poa pratensis	118	-2	-2	Whole	1991
7/18/1996	A	2	6	9	0	0	Anemone cylindrica	0.25	-2	-2	Whole	1991
7/18/1996	A	2	6	9	0	0	Achillea millefolium(lanulosa)	0.2533	-2	-2	Whole	1991
7/18/1996	A	2	6	9	0	0	Agropyron repens	13.7	-2	-2	Whole	1991
7/18/1996	A	2	6	9	0	0	Mosses & lichens	0.16	-3	-3	Whole	1991
7/18/1996	A	2	6	9	0	0	Schizachyrium scoparium	41.9667	-2	-2	Whole	1991
7/18/1996	A	2	7	9	0	0	Setaria lutescens	0.0067	-2	-2	Whole	1991
7/18/1996	A	2	7	9	0	0	Anemone cylindrica	0.07	-2	-2	Whole	1991
7/18/1996	A	2	7	9	0	0	Poa pratensis	89.5333	-2	-2	Whole	1991
7/18/1996	A	2	7	9	0	0	Agropyron repens	60.5667	-2	-2	Whole	1991
7/18/1996	A	2	7	9	0	0	Miscellaneous litter	363.3667	-3	-3	Whole	1991
7/18/1996	A	2	7	9	0	0	Mosses & lichens	0.61	-3	-3	Whole	1991
7/18/1996	A	2	7	9	0	0	Physalis heterophylla	1.0433	-2	-2	Whole	1991
7/18/1996	A	2	8	4	10	0	Miscellaneous litter	438.8667	-3	-3	Whole	1991
7/18/1996	A	2	8	4	10	0	Agropyron repens	46.4	-2	-2	Whole	1991
7/18/1996	A	2	8	4	10	0	Poa pratensis	122.4667	-2	-2	Whole	1991
7/18/1996	A	2	9	6	28	0	Poa pratensis	90.7333	-2	-2	Whole	1991
7/18/1996	A	2	9	6	28	0	Achillea millefolium(lanulosa)	0.52	-2	-2	Whole	1991
7/18/1996	A	2	9	6	28	0	Berteroa incana	0.1167	-2	-2	Whole	1991
7/18/1996	A	2	9	6	28	0	Fungi 	28.1333	-2	-2	Whole	1991
7/18/1996	A	2	9	6	28	0	Miscellaneous litter	471.7666	-3	-3	Whole	1991
7/18/1996	A	2	9	6	28	0	Agropyron repens	51.8667	-2	-2	Whole	1991
7/18/1996	A	2	10	4	10	0	Miscellaneous litter	429.1667	-3	-3	Whole	1996
7/18/1996	A	2	10	4	10	0	Agropyron repens	38.7	-2	-2	Whole	1996
7/18/1996	A	2	10	4	10	0	Poa pratensis	89.8	-2	-2	Whole	1996
7/18/1996	A	2	10	4	10	0	Achillea millefolium(lanulosa)	0.2367	-2	-2	Whole	1996
7/18/1996	A	2	10	4	10	0	Physalis virginiana	0.8533	-2	-2	Whole	1996
7/18/1996	A	2	11	7	50	0	Miscellaneous litter	817	-3	-3	Whole	1996
7/18/1996	A	2	11	7	50	0	Agropyron repens	191.8333	-2	-2	Whole	1996
7/18/1996	A	2	11	7	50	0	Poa pratensis	18	-2	-2	Whole	1996
7/18/1996	A	2	11	7	50	0	Berteroa incana	0.0033	-2	-2	Whole	1996
7/18/1996	A	2	12	1	0	0	Agropyron repens	18.6667	-2	-2	Whole	1991
7/18/1996	A	2	12	1	0	0	Ambrosia artemisiifolia	0.0133	-2	-2	Whole	1991
7/18/1996	A	2	12	1	0	0	Schizachyrium scoparium	61.2	-2	-2	Whole	1991
7/18/1996	A	2	12	1	0	0	Miscellaneous litter	418.4	-3	-3	Whole	1991
7/18/1996	A	2	12	1	0	0	Mosses & lichens	0.2633	-3	-3	Whole	1991
7/18/1996	A	2	12	1	0	0	Poa pratensis	67.7	-2	-2	Whole	1991
7/18/1996	A	2	13	3	6	0	Mosses & lichens	0.0433	-3	-3	Whole	1991
7/18/1996	A	2	13	3	6	0	Miscellaneous litter	310.4333	-3	-3	Whole	1991
7/18/1996	A	2	13	3	6	0	Agropyron repens	66.3333	-2	-2	Whole	1991
7/18/1996	A	2	13	3	6	0	Poa pratensis	90.5	-2	-2	Whole	1991
7/18/1996	A	2	13	3	6	0	Tradescantia occidentalis	0.1333	-2	-2	Whole	1991
7/18/1996	A	2	14	1	0	0	Miscellaneous herbs	0.01	-2	-2	Whole	1996
7/18/1996	A	2	14	1	0	0	Mosses & lichens	0.01	-3	-3	Whole	1996
7/18/1996	A	2	14	1	0	0	Miscellaneous litter	609.1333	-3	-3	Whole	1996
7/18/1996	A	2	14	1	0	0	Agropyron repens	61.7667	-2	-2	Whole	1996
7/18/1996	A	2	14	1	0	0	Poa pratensis	114.4	-2	-2	Whole	1996
7/18/1996	A	2	15	6	28	0	Setaria lutescens	0.02	-2	-2	Whole	1996
7/18/1996	A	2	15	6	28	0	Poa pratensis	88.5	-2	-2	Whole	1996
7/18/1996	A	2	15	6	28	0	Miscellaneous litter	662.0667	-3	-3	Whole	1996
7/18/1996	A	2	15	6	28	0	Agropyron repens	70.1	-2	-2	Whole	1996
7/18/1996	A	2	16	2	3	0	Miscellaneous litter	403.4333	-3	-3	Whole	1996
7/18/1996	A	2	16	2	3	0	Agropyron repens	56.8333	-2	-2	Whole	1996
7/18/1996	A	2	16	2	3	0	Poa pratensis	113.7	-2	-2	Whole	1996
7/18/1996	A	2	17	1	0	0	Mosses & lichens	37.9333	-3	-3	Whole	1996
7/18/1996	A	2	17	1	0	0	Miscellaneous litter	295.2	-3	-3	Whole	1996
7/18/1996	A	2	17	1	0	0	Agropyron repens	97.1333	-2	-2	Whole	1996
7/18/1996	A	2	17	1	0	0	Schizachyrium scoparium	1.2667	-2	-2	Whole	1996
7/18/1996	A	2	17	1	0	0	Poa pratensis	74	-2	-2	Whole	1996
7/18/1996	A	2	17	1	0	0	Achillea millefolium(lanulosa)	0.0533	-2	-2	Whole	1996
7/18/1996	A	2	18	7	50	0	Poa pratensis	34.4667	-2	-2	Whole	1996
7/18/1996	A	2	18	7	50	0	Miscellaneous litter	482.9333	-3	-3	Whole	1996
7/18/1996	A	2	18	7	50	0	Agropyron repens	129.4	-2	-2	Whole	1996
7/18/1996	A	2	19	6	28	0	Poa pratensis	47.4333	-2	-2	Whole	1996
7/18/1996	A	2	19	6	28	0	Miscellaneous litter	437.0333	-3	-3	Whole	1996
7/18/1996	A	2	19	6	28	0	Agropyron repens	162.3	-2	-2	Whole	1996
7/18/1996	A	2	20	5	16	0	Miscellaneous litter	503.0999	-3	-3	Whole	1991
7/18/1996	A	2	20	5	16	0	Agropyron repens	29.0333	-2	-2	Whole	1991
7/18/1996	A	2	20	5	16	0	Poa pratensis	108.3333	-2	-2	Whole	1991
7/18/1996	A	2	21	1	0	0	Miscellaneous litter	546.7	-3	-3	Whole	1991
7/18/1996	A	2	21	1	0	0	Agropyron repens	36	-2	-2	Whole	1991
7/18/1996	A	2	21	1	0	0	Poa pratensis	100.3333	-2	-2	Whole	1991
7/18/1996	A	2	21	1	0	0	Achillea millefolium(lanulosa)	4.0667	-2	-2	Whole	1991
7/18/1996	A	2	22	2	3	0	Miscellaneous litter	375.6	-3	-3	Whole	1991
7/18/1996	A	2	22	2	3	0	Agropyron repens	68.5667	-2	-2	Whole	1991
7/18/1996	A	2	22	2	3	0	Poa pratensis	63	-2	-2	Whole	1991
7/18/1996	A	2	23	4	10	0	Poa pratensis	138.8667	-2	-2	Whole	1996
7/18/1996	A	2	23	4	10	0	Agropyron repens	84.1667	-2	-2	Whole	1996
7/18/1996	A	2	23	4	10	0	Miscellaneous litter	666.6666	-3	-3	Whole	1996
7/18/1996	A	2	24	3	6	0	Miscellaneous litter	337.2333	-3	-3	Whole	1991
7/18/1996	A	2	24	3	6	0	Agropyron repens	84.6333	-2	-2	Whole	1991
7/18/1996	A	2	24	3	6	0	Poa pratensis	125.6333	-2	-2	Whole	1991
7/18/1996	A	2	24	3	6	0	Achillea millefolium(lanulosa)	11.1	-2	-2	Whole	1991
7/18/1996	A	2	24	3	6	0	Mosses & lichens	0.0133	-3	-3	Whole	1991
7/19/1996	A	2	25	6	28	0	Miscellaneous litter	464.3333	-3	-3	Whole	1991
7/19/1996	A	2	25	6	28	0	Agropyron repens	37.2	-2	-2	Whole	1991
7/19/1996	A	2	25	6	28	0	Poa pratensis	93.3333	-2	-2	Whole	1991
7/19/1996	A	2	26	4	10	0	Miscellaneous litter	699.3666	-3	-3	Whole	1996
7/19/1996	A	2	26	4	10	0	Agropyron repens	68.6	-2	-2	Whole	1996
7/19/1996	A	2	26	4	10	0	Poa pratensis	142.6333	-2	-2	Whole	1996
7/19/1996	A	2	27	5	16	0	Agropyron repens	90.4667	-2	-2	Whole	1991
7/19/1996	A	2	27	5	16	0	Poa pratensis	139.5333	-2	-2	Whole	1991
7/19/1996	A	2	27	5	16	0	Miscellaneous litter	440.0333	-3	-3	Whole	1991
7/19/1996	A	2	27	5	16	0	Fungi 	0.3667	-2	-2	Whole	1991
7/19/1996	A	2	27	5	16	0	Asclepias syriaca	0.2333	-2	-2	Whole	1991
7/19/1996	A	2	28	8	80	0	Miscellaneous litter	522.9999	-3	-3	Whole	1991
7/19/1996	A	2	28	8	80	0	Agropyron repens	76.7667	-2	-2	Whole	1991
7/19/1996	A	2	28	8	80	0	Poa pratensis	82.8333	-2	-2	Whole	1991
7/19/1996	A	2	29	2	3	0	Agropyron repens	74.6333	-2	-2	Whole	1991
7/19/1996	A	2	29	2	3	0	Poa pratensis	109.2667	-2	-2	Whole	1991
7/19/1996	A	2	29	2	3	0	Miscellaneous litter	449.7	-3	-3	Whole	1991
7/19/1996	A	2	30	1	0	0	Miscellaneous litter	390.7667	-3	-3	Whole	1996
7/19/1996	A	2	30	1	0	0	Agropyron repens	60.1667	-2	-2	Whole	1996
7/19/1996	A	2	30	1	0	0	Poa pratensis	88.1667	-2	-2	Whole	1996
7/19/1996	A	2	30	1	0	0	Potentilla recta	7.5333	-2	-2	Whole	1996
7/19/1996	A	2	30	1	0	0	Mosses & lichens	0.26	-3	-3	Whole	1996
7/19/1996	A	2	31	8	80	0	Mosses & lichens	0.0033	-3	-3	Whole	1991
7/19/1996	A	2	31	8	80	0	Poa pratensis	108.5	-2	-2	Whole	1991
7/19/1996	A	2	31	8	80	0	Miscellaneous litter	615.6666	-3	-3	Whole	1991
7/19/1996	A	2	31	8	80	0	Agropyron repens	86.7667	-2	-2	Whole	1991
7/19/1996	A	2	32	7	50	0	Miscellaneous litter	490.2	-3	-3	Whole	1991
7/19/1996	A	2	32	7	50	0	Agropyron repens	54.6667	-2	-2	Whole	1991
7/19/1996	A	2	32	7	50	0	Poa pratensis	100.8333	-2	-2	Whole	1991
7/19/1996	A	2	33	6	28	0	Miscellaneous litter	531.5333	-3	-3	Whole	1991
7/19/1996	A	2	33	6	28	0	Agropyron repens	103.3667	-2	-2	Whole	1991
7/19/1996	A	2	33	6	28	0	Poa pratensis	119	-2	-2	Whole	1991
7/19/1996	A	2	34	1	0	0	Miscellaneous litter	409	-3	-3	Whole	1991
7/19/1996	A	2	34	1	0	0	Agropyron repens	42.2333	-2	-2	Whole	1991
7/19/1996	A	2	34	1	0	0	Poa pratensis	98.0333	-2	-2	Whole	1991
7/19/1996	A	2	35	2	3	0	Setaria lutescens	0.0067	-2	-2	Whole	1996
7/19/1996	A	2	35	2	3	0	Tradescantia occidentalis	0.0333	-2	-2	Whole	1996
7/19/1996	A	2	35	2	3	0	Miscellaneous litter	501.8333	-3	-3	Whole	1996
7/19/1996	A	2	35	2	3	0	Agropyron repens	101.2333	-2	-2	Whole	1996
7/19/1996	A	2	35	2	3	0	Poa pratensis	166.9667	-2	-2	Whole	1996
7/19/1996	A	2	36	3	6	0	Miscellaneous litter	376.9	-3	-3	Whole	1991
7/19/1996	A	2	36	3	6	0	Agropyron repens	64.2667	-2	-2	Whole	1991
7/19/1996	A	2	36	3	6	0	Poa pratensis	106.3333	-2	-2	Whole	1991
7/19/1996	A	2	36	3	6	0	Rudbeckia serotina	14.7333	-2	-2	Whole	1991
7/19/1996	A	2	36	3	6	0	Mosses & lichens	0.06	-3	-3	Whole	1991
7/22/1996	A	2	37	9	0	0	Mosses & lichens	2.7	-3	-3	Whole	1996
7/22/1996	A	2	37	9	0	0	Berteroa incana	0.0267	-2	-2	Whole	1996
7/22/1996	A	2	37	9	0	0	Carex sp.	4.1	-2	-2	Whole	1996
7/22/1996	A	2	37	9	0	0	Poa pratensis	91.5333	-2	-2	Whole	1996
7/22/1996	A	2	37	9	0	0	Miscellaneous litter	342.3666	-3	-3	Whole	1996
7/22/1996	A	2	37	9	0	0	Physalis virginiana	1.1333	-2	-2	Whole	1996
7/22/1996	A	2	37	9	0	0	Agropyron repens	55.6333	-2	-2	Whole	1996
7/22/1996	A	2	38	2	3	0	Poa pratensis	143.2	-2	-2	Whole	1996
7/22/1996	A	2	38	2	3	0	Berteroa incana	0.1	-2	-2	Whole	1996
7/22/1996	A	2	38	2	3	0	Lespedeza capitata	6.9333	-2	-2	Whole	1996
7/22/1996	A	2	38	2	3	0	Mosses & lichens	0.35	-3	-3	Whole	1996
7/22/1996	A	2	38	2	3	0	Miscellaneous litter	427.7667	-3	-3	Whole	1996
7/22/1996	A	2	38	2	3	0	Agropyron repens	45.9333	-2	-2	Whole	1996
7/22/1996	A	2	39	4	10	0	Miscellaneous litter	405.6333	-3	-3	Whole	1991
7/22/1996	A	2	39	4	10	0	Agropyron repens	62.1667	-2	-2	Whole	1991
7/22/1996	A	2	39	4	10	0	Poa pratensis	118.7	-2	-2	Whole	1991
7/22/1996	A	2	39	4	10	0	Achillea millefolium(lanulosa)	3.2333	-2	-2	Whole	1991
7/22/1996	A	2	40	5	16	0	Miscellaneous litter	559.1666	-3	-3	Whole	1996
7/22/1996	A	2	40	5	16	0	Agropyron repens	127.4333	-2	-2	Whole	1996
7/22/1996	A	2	40	5	16	0	Poa pratensis	151.7667	-2	-2	Whole	1996
7/22/1996	A	2	40	5	16	0	Lychnis alba	1.8667	-2	-2	Whole	1996
7/22/1996	A	2	41	3	6	0	Agropyron repens	66.8667	-2	-2	Whole	1996
7/22/1996	A	2	41	3	6	0	Physalis virginiana	1.17	-2	-2	Whole	1996
7/22/1996	A	2	41	3	6	0	Poa pratensis	156.5333	-2	-2	Whole	1996
7/22/1996	A	2	41	3	6	0	Miscellaneous litter	511.7666	-3	-3	Whole	1996
7/22/1996	A	2	41	3	6	0	Setaria lutescens	0.0267	-2	-2	Whole	1996
7/22/1996	A	2	42	5	16	0	Miscellaneous litter	486.1667	-3	-3	Whole	1996
7/22/1996	A	2	42	5	16	0	Agropyron repens	95.6667	-2	-2	Whole	1996
7/22/1996	A	2	42	5	16	0	Poa pratensis	85.7667	-2	-2	Whole	1996
7/22/1996	A	2	42	5	16	0	Forb seedlings	0.0033	-2	-2	Whole	1996
7/22/1996	A	2	43	8	80	0	Miscellaneous litter	454.8667	-3	-3	Whole	1996
7/22/1996	A	2	43	8	80	0	Agropyron repens	151.2667	-2	-2	Whole	1996
7/22/1996	A	2	43	8	80	0	Poa pratensis	70.4667	-2	-2	Whole	1996
7/22/1996	A	2	44	8	80	0	Berteroa incana	2.0333	-2	-2	Whole	1991
7/22/1996	A	2	44	8	80	0	Lychnis alba	48.1333	-2	-2	Whole	1991
7/22/1996	A	2	44	8	80	0	Tradescantia occidentalis	5.4667	-2	-2	Whole	1991
7/22/1996	A	2	44	8	80	0	Agropyron repens	120.5333	-2	-2	Whole	1991
7/22/1996	A	2	44	8	80	0	Miscellaneous litter	517.9	-3	-3	Whole	1991
7/22/1996	A	2	44	8	80	0	Poa pratensis	58.3	-2	-2	Whole	1991
7/22/1996	A	2	45	7	50	0	Miscellaneous litter	520.2333	-3	-3	Whole	1991
7/22/1996	A	2	45	7	50	0	Agropyron repens	59.0667	-2	-2	Whole	1991
7/22/1996	A	2	45	7	50	0	Poa pratensis	133.7	-2	-2	Whole	1991
7/22/1996	A	2	45	7	50	0	Lychnis alba	0.7	-2	-2	Whole	1991
7/22/1996	A	2	45	7	50	0	Forb seedlings	0.0033	-2	-2	Whole	1991
7/22/1996	A	2	46	7	50	0	Miscellaneous litter	550.7666	-3	-3	Whole	1996
7/22/1996	A	2	46	7	50	0	Agropyron repens	178.2667	-2	-2	Whole	1996
7/22/1996	A	2	46	7	50	0	Poa pratensis	38.4333	-2	-2	Whole	1996
7/22/1996	A	2	47	3	6	0	Agropyron repens	58.7	-2	-2	Whole	1996
7/22/1996	A	2	47	3	6	0	Poa pratensis	92.8	-2	-2	Whole	1996
7/22/1996	A	2	47	3	6	0	Miscellaneous litter	485.9	-3	-3	Whole	1996
7/22/1996	A	2	48	5	16	0	Agropyron repens	59.6333	-2	-2	Whole	1991
7/22/1996	A	2	48	5	16	0	Poa pratensis	138.7667	-2	-2	Whole	1991
7/22/1996	A	2	48	5	16	0	Achillea millefolium(lanulosa)	12.3	-2	-2	Whole	1991
7/22/1996	A	2	48	5	16	0	Berteroa incana	0.3233	-2	-2	Whole	1991
7/22/1996	A	2	48	5	16	0	Polygonum convolvulus	0.07	-2	-2	Whole	1991
7/22/1996	A	2	48	5	16	0	Miscellaneous litter	440.4	-3	-3	Whole	1991
7/22/1996	A	2	49	6	28	0	Miscellaneous litter	574.5	-3	-3	Whole	1996
7/22/1996	A	2	49	6	28	0	Agropyron repens	133.6333	-2	-2	Whole	1996
7/22/1996	A	2	49	6	28	0	Poa pratensis	65.3667	-2	-2	Whole	1996
7/22/1996	A	2	49	6	28	0	Lychnis alba	100.1667	-2	-2	Whole	1996
7/22/1996	A	2	50	9	0	0	Poa pratensis	83.3	-2	-2	Whole	1991
7/22/1996	A	2	50	9	0	0	Schizachyrium scoparium	36.9667	-2	-2	Whole	1991
7/22/1996	A	2	50	9	0	0	Setaria lutescens	0.06	-2	-2	Whole	1991
7/22/1996	A	2	50	9	0	0	Miscellaneous litter	276.4	-3	-3	Whole	1991
7/22/1996	A	2	50	9	0	0	Mosses & lichens	34.4	-3	-3	Whole	1991
7/22/1996	A	2	50	9	0	0	Agropyron repens	35.5333	-2	-2	Whole	1991
7/22/1996	A	2	51	7	50	0	Miscellaneous litter	532.9666	-3	-3	Whole	1996
7/22/1996	A	2	51	7	50	0	Agropyron repens	80.7	-2	-2	Whole	1996
7/22/1996	A	2	51	7	50	0	Poa pratensis	113.3333	-2	-2	Whole	1996
7/22/1996	A	2	52	8	80	0	Agropyron repens	102.5333	-2	-2	Whole	1996
7/22/1996	A	2	52	8	80	0	Poa pratensis	34.4667	-2	-2	Whole	1996
7/22/1996	A	2	52	8	80	0	Miscellaneous litter	516.7999	-3	-3	Whole	1996
7/22/1996	A	2	53	4	10	0	Agropyron repens	44.9333	-2	-2	Whole	1991
7/22/1996	A	2	53	4	10	0	Poa pratensis	98.8	-2	-2	Whole	1991
7/22/1996	A	2	53	4	10	0	Berteroa incana	0.04	-2	-2	Whole	1991
7/22/1996	A	2	53	4	10	0	Tradescantia occidentalis	1.0467	-2	-2	Whole	1991
7/22/1996	A	2	53	4	10	0	Tragopogon dubius	9.1	-2	-2	Whole	1991
7/22/1996	A	2	53	4	10	0	Miscellaneous litter	454.2333	-3	-3	Whole	1991
7/22/1996	A	2	54	3	6	0	Miscellaneous litter	499	-3	-3	Whole	1996
7/22/1996	A	2	54	3	6	0	Poa pratensis	122.6667	-2	-2	Whole	1996
7/22/1996	A	2	54	3	6	0	Agropyron repens	44.1667	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Poa pratensis	7.8667	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Rumex acetosella	1.9	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Lespedeza capitata	82.6333	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Panicum oligosanthes	4	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Schizachyrium scoparium	222.0667	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Agrostis scabra	3.1333	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Agropyron repens	2.0333	-2	-2	Whole	1996
7/30/1996	B	2	5	9	0	1	Miscellaneous litter	20.6333	-3	-3	Whole	1996
7/30/1996	B	2	5	9	0	1	Achillea millefolium(lanulosa)	0.4667	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Panicum oligosanthes	1.2333	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Rumex acetosella	3.3667	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Achillea millefolium(lanulosa)	3.2333	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Silene antirrhina	0.01	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Poa pratensis	21.0333	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Agrostis scabra	0.7333	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Agropyron repens	0.1067	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Miscellaneous litter	162.6667	-3	-3	Whole	1996
7/31/1996	B	2	27	9	0	0	Mosses & lichens	2.7733	-3	-3	Whole	1996
7/31/1996	B	2	27	9	0	0	Cyperus sp.	0.3367	-2	-2	Whole	1996
7/31/1996	B	2	27	9	0	0	Schizachyrium scoparium	83.3667	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Rumex acetosella	1.92	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Silene antirrhina	0.0967	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Polygonum convolvulus	0.04	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Achillea millefolium(lanulosa)	3.4333	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Poa pratensis	35.6	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Eragrostis spectabilis	1.9667	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Schizachyrium scoparium	127.4333	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Agropyron repens	2.6	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Mosses & lichens	0.5333	-3	-3	Whole	1996
7/31/1996	B	2	29	9	0	0	Miscellaneous litter	252.1	-3	-3	Whole	1996
7/31/1996	B	2	29	9	0	0	Panicum oligosanthes	9.2333	-2	-2	Whole	1996
7/31/1996	B	2	29	9	0	0	Solidago nemoralis	0.0467	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Schizachyrium scoparium	134.5333	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Rumex acetosella	4.0333	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Polygonum convolvulus	0.0833	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Achillea millefolium(lanulosa)	2.9333	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Cyperus sp.	1.2	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Panicum oligosanthes	0.0367	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Agrostis scabra	2.1	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Agropyron repens	2.8667	-2	-2	Whole	1996
7/31/1996	B	2	30	9	0	1	Miscellaneous litter	14.3667	-3	-3	Whole	1996
7/31/1996	B	2	30	9	0	1	Poa pratensis	1.6667	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Poa pratensis	0.87	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Polygonum convolvulus	0.1467	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Miscellaneous litter	88.1667	-3	-3	Whole	1996
7/31/1996	B	2	34	9	0	0	Cyperus sp.	0.82	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Rumex acetosella	2.0833	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Agrostis scabra	0.4433	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Mosses & lichens	0.0633	-3	-3	Whole	1996
7/31/1996	B	2	34	9	0	0	Schizachyrium scoparium	64	-2	-2	Whole	1996
7/31/1996	B	2	34	9	0	0	Panicum oligosanthes	0.0033	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Panicum oligosanthes	1.9767	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Rumex acetosella	21.5667	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Polygala polygama	0.0233	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Poa pratensis	4.1	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Schizachyrium scoparium	69.4667	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Agrostis scabra	0.5533	-2	-2	Whole	1996
8/1/1996	B	2	43	9	0	1	Miscellaneous litter	13.2667	-3	-3	Whole	1996
8/1/1996	B	2	43	9	0	1	Achillea millefolium(lanulosa)	2.99	-2	-2	Whole	1996
8/5/1996	C	2	1	5	16	0	Agropyron repens	44.1	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Artemisia ludoviciana	3.7333	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Lychnis alba	15.6667	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Euphorbia corollata	31.5	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Polygonum convolvulus	0.0867	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Carex sp.	9.5333	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Schizachyrium scoparium	32.7	-2	-2	Whole	1991
8/5/1996	C	2	1	5	16	0	Miscellaneous litter	578.9999	-3	-3	Whole	1991
8/5/1996	C	2	1	5	16	0	Poa pratensis	110.4667	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Cyperus sp.	4.0333	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Lychnis alba	2.1	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Asclepias syriaca	50.5	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Artemisia ludoviciana	0.3	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Ambrosia coronopifolia	0.2	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Achillea millefolium(lanulosa)	1.7333	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Apocynum androsaemifolium	20.5	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Stipa spartea	13.3	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Poa pratensis	89.1333	-2	-2	Whole	1991
8/5/1996	C	2	5	8	80	0	Panicum oligosanthes	0.7333	-2	-2	Whole	1991
